t,Ref1,Test1,Ref2,Test2,Ref3,Test3,Ref4,Test4,epoch,loss
0.0,0.0030779630076232193,0.03994324,0.03870450326306795,0.06968549,-0.06481865081864849,-0.06731519,0.17914031849330697,0.15395547,0.0,0.004873163066804409
0.05,-0.14070270258787282,-0.031812813,0.12510304944638304,0.1414009,0.004909222787103484,0.005506376,-0.00591344801663456,-0.012181987,10.0,0.0010395977878943086
0.1,-0.06263913623634264,-0.05393224,-0.2519427188337218,-0.2880542,-0.011863798569491114,-0.0070951227,-0.12736679826123354,-0.13122895,20.0,0.0006157387979328632
0.15,0.0021200370719955067,0.06177492,0.043964001514535084,0.068762235,-0.06582727486314432,-0.06722006,0.18104753177393912,0.15836051,30.0,0.000690002110786736
0.2,-0.15221342600434737,-0.0448811,0.13673177638607997,0.13912846,0.005170341281571434,0.005956047,-0.009093371744626301,-0.011609738,40.0,0.000538377498742193
0.25,-0.0763343816509803,-0.09948882,-0.2463342290544757,-0.2729828,-0.012054287023618571,-0.00880499,-0.13357989489586522,-0.13597476,50.0,0.00044045879621990025
0.3,0.0006993983975727814,0.056243055,0.04978974919959977,0.07376488,-0.06547533278465761,-0.0684054,0.18282590697271695,0.16281493,60.0,0.000356834614649415
0.35000000000000003,-0.163644377809129,-0.08391996,0.14623115746967993,0.1351072,0.005340362306259206,0.0052178716,-0.012922163413348377,-0.013275359,70.0,0.0003211025905329734
0.4,-0.09315865860586317,-0.13098294,-0.23467817011664804,-0.25604904,-0.011987878452760859,-0.009387925,-0.14020634697752332,-0.14213894,80.0,0.0003899052971974015
0.45000000000000007,-0.0010097993953759766,0.040352337,0.053906508156631276,0.08004877,-0.0642497420982111,-0.070463106,0.18416188664609123,0.16431047,90.0,0.0002523648727219552
0.5,-0.17241892991742847,-0.124214634,0.14899093525260915,0.13085131,0.005420637070049184,0.0038142144,-0.016813175937454974,-0.01728177,100.0,0.00020213362586218864
0.55,-0.11021319573001222,-0.1492241,-0.2156327905227845,-0.23785037,-0.011755360455161857,-0.007864675,-0.14616331397745608,-0.14815995,110.0,0.00025024780188687146
