t,Ref1,Test1,Ref2,Test2,Ref3,Test3,Ref4,Test4,epoch,loss
NaN,-0.08799564690200197,-0.07203812,0.03457803425868956,0.031960618,-0.05534839950847937,-0.05533722,0.14774855925623614,0.15044598,660.0,8.024517592275515e-05
NaN,0.13965629715933636,0.23364964,0.012879762686005993,0.039219253,0.008912271898357594,0.010240058,-0.11268814461685427,-0.099779494,670.0,9.116643923334777e-05
NaN,-0.2412193016354284,-0.27005354,-0.002284777904304614,-0.025750324,-0.008919193313918683,-0.0084676575,-0.19367691765589712,-0.22232665,680.0,6.259244401007891e-05
NaN,-0.08617260635181281,-0.090035886,0.04684842918777794,0.03665682,-0.05416610866347871,-0.056453187,0.14473476539663302,0.14076944,690.0,5.0003956857835874e-05
NaN,0.14812956538153996,0.2084086,0.015542736267366443,0.027709797,0.00897092658970391,0.012984489,-0.11691213498451371,-0.10612664,700.0,6.308927549980581e-05
NaN,-0.20440383520278244,-0.2193701,-0.0021975016119888838,-0.029349824,-0.008589918706924583,-0.006083889,-0.19374726270036963,-0.22023837,710.0,6.0983653384028e-05
NaN,-0.08187123714788179,-0.099360205,0.037745849388513664,0.040811557,-0.052865094436320904,-0.05784909,0.1417132847696537,0.12941107,720.0,5.997724292683415e-05
NaN,0.14903716894613686,0.15144613,0.011120710773628861,0.006393828,0.009021489015914375,0.019518714,-0.12157373827481571,-0.11296282,730.0,5.307322498993017e-05
NaN,-0.16299915010009952,-0.15636589,-0.0012288922322532649,-0.026256496,-0.008225921335967713,-0.0067531727,-0.1940644078397794,-0.21410282,740.0,6.860105349915102e-05
NaN,-0.07637732985291808,-0.088556774,0.014179681863438277,0.035240673,-0.05173844971797595,-0.0573887,0.13875021432907902,0.11985417,750.0,7.86721138865687e-05
NaN,0.14317044489840677,0.10462507,0.0037783374475621303,-0.01334434,0.009072292351466782,0.022109566,-0.12562718443666243,-0.1193519,760.0,6.420126010198146e-05
NaN,-0.12712913987111168,-0.10659869,-0.0004224237713458479,-0.017543398,-0.007897800690869518,-0.009353917,-0.19402643812909687,-0.20601916,770.0,5.858820804860443e-05
NaN,-0.06796982251399636,-0.081594445,-0.020979262841440395,0.011600432,-0.05055797143207484,-0.053227264,0.13511971790360797,0.11980352,780.0,5.013650661567226e-05
NaN,0.12866840086995662,0.083718866,-0.005013752868028121,-0.027863894,0.009124862842235616,0.019308038,-0.12949264496770893,-0.12620622,790.0,5.813504321849905e-05
NaN,-0.09115328175024971,-0.07666081,-9.535802804836458e-05,-0.010390669,-0.0075444481772939396,-0.011642059,-0.19326835901874218,-0.20433258,800.0,5.023680205340497e-05
NaN,-0.05658208207795088,-0.07549409,-0.045444405698138506,-0.010374026,-0.049387817033527376,-0.052522622,0.13148775664346107,0.123662174,810.0,6.894145190017298e-05
NaN,0.10629123757555654,0.10144914,-0.009939522987205508,-0.031320617,0.00914863875729064,0.014272188,-0.13261494191939316,-0.13224088,820.0,5.7430530432611704e-05
NaN,-0.06056275230786721,-0.06390307,-0.00034081637418188483,-0.0014211498,-0.007203246852169398,-0.010251403,-0.19203553982860902,-0.19841261,830.0,5.8899975556414574e-05
NaN,-0.04057442202393283,-0.06397352,-0.044897973447609686,-0.01994485,-0.04792752764611364,-0.054600548,0.1275643366507005,0.12517302,840.0,5.004580816603266e-05
NaN,0.07451210188574467,0.11252293,-0.008898737425256265,-0.011957275,0.009124999062764073,0.008971697,-0.1357873563660712,-0.1299326,850.0,5.256059012026526e-05
NaN,-0.03278935767708813,-0.057377193,-0.0006179021795019502,0.001563143,-0.006804063829486041,-0.008834124,-0.1905844379135703,-0.19422351,860.0,5.2077037253184244e-05
NaN,-0.024165121778189438,-0.03800654,-0.024915935988623263,-0.007468056,-0.04626419437316441,-0.05371466,0.12417021023960165,0.12721007,870.0,4.838108361582272e-05
NaN,0.04304113613984121,0.08963794,-0.004508314277242187,0.0051132296,0.009045916362446161,0.0056512025,-0.13875502590447245,-0.124733075,880.0,4.325848931330256e-05
NaN,-0.014396997136658297,-0.047690682,-0.0005140862098207855,-0.0035346486,-0.006376946969436937,-0.0084133,-0.18948620909109962,-0.19554223,890.0,4.4676722609438e-05
NaN,-0.006762658157099222,-0.0076545677,-0.0037454741258347805,0.013374661,-0.04466292200811182,-0.05028708,0.1207478764262965,0.118372716,900.0,5.718725151382387e-05
NaN,0.011638751975767006,0.036600105,-0.00058386682123861,0.015370335,0.0089441075696437,0.007659117,-0.14205505398273127,-0.12780859,910.0,6.480310548795387e-05
NaN,-0.0027777186072457495,-0.032276325,-0.00022007617594026476,0.0004226789,-0.005976007897901381,-0.008288693,-0.18859973664671845,-0.19412203,920.0,6.428871711250395e-05
NaN,0.008267326151959842,0.0129729975,-0.000783334418391013,0.017288597,-0.04317351707353382,-0.0477397,0.11766639676739282,0.11062333,930.0,6.234417378436774e-05
NaN,-0.013240029911828469,-0.010548372,-7.13572127449158e-05,0.007031361,0.008850430261073195,0.009580426,-0.14501938571387193,-0.1359596,940.0,5.003895057598129e-05
NaN,0.0016145430525111417,-0.036290642,-0.00015961874761711848,0.009897556,-0.005592584570072213,-0.009428255,-0.18782672301878248,-0.19263396,950.0,4.796923167305067e-05
NaN,0.024320201764918694,0.019895447,-0.016679611849314838,-0.017637195,-0.04154060461048502,-0.045680217,0.11423182956396574,0.09990551,960.0,4.222931238473393e-05
NaN,-0.03697115278062618,-0.036937855,-0.0026267778974252923,-0.013751077,0.008727947087208277,0.010156794,-0.14791612592809084,-0.1404187,970.0,4.48716054961551e-05
NaN,0.001350323229287287,-0.05820857,-0.0005741207291374506,0.02477701,-0.0051784110690622056,-0.010935564,-0.18674177271526107,-0.19185905,980.0,4.847756281378679e-05
NaN,0.040158750402738176,0.0252288,-0.03371016396702804,-0.067622565,-0.03984348813423341,-0.04128264,0.11093352641137635,0.09408307,990.0,4.682954022428021e-05
NaN,-0.057484487735069374,-0.061161343,-0.005466964538025688,-0.025907462,0.0085570022025669,0.004544421,-0.1502222678756734,-0.14393514,999.0,4.82068644487299e-05
NaN,-0.0025551543803725707,-0.094004594,-0.001204069142484765,0.024636522,-0.004778424871756304,-0.010502465,-0.18543342141077288,-0.18862635,NaN,NaN
NaN,0.058498779061744124,0.0356575,-0.04007971032193911,-0.10308988,-0.03772735596737119,-0.038716983,0.10539108759152926,0.09653668,NaN,NaN
NaN,-0.07784839499341667,-0.08116086,-0.006811543784797315,-0.015337474,0.008289649289917779,-0.002266935,-0.1499234675661838,-0.14296816,NaN,NaN
NaN,-0.010169559750111768,-0.12026796,-0.0016564822125800572,0.022031266,-0.00432259499289489,-0.005847916,-0.18060613330747188,-0.18242985,NaN,NaN
NaN,0.07516413666486271,0.05137382,-0.035959098967525804,-0.11181081,-0.035591885834066556,-0.04119211,0.08265098592809267,0.10262748,NaN,NaN
NaN,-0.09297057459128569,-0.08818069,-0.00650307016763394,0.0069400817,0.00798038593068573,-0.0045867404,-0.12278907698154408,-0.1428792,NaN,NaN
NaN,-0.019457567541220425,-0.11219448,-0.0017269564065345523,0.011238892,-0.0038944358881693565,-0.0025748722,-0.1437073572299998,-0.1774301,NaN,NaN
NaN,0.09187815875167847,0.061904177,-0.03100134197296387,-0.09055256,-0.033225848102944266,-0.0460625,0.05545971996255992,0.10242455,NaN,NaN
NaN,-0.10439672946142559,-0.08220978,-0.006132688334386494,0.021978421,0.0076088112477696425,-0.004485919,-0.08624784165191444,-0.14629139,NaN,NaN
NaN,-0.03072857774998492,-0.094066486,-0.0017689339483732303,0.0034828484,-0.0034420951414785962,-0.0048470274,-0.09781234660562897,-0.1740522,NaN,NaN
NaN,0.10559681310581262,0.061583254,-0.03500233103020827,-0.06498279,-0.031067463544315155,-0.046359815,0.046078001148911814,0.09333084,NaN,NaN
NaN,-0.11040379036930291,-0.05869417,-0.007680103392839044,0.029650455,0.007249218955469817,0.0002874081,-0.07469318621323776,-0.14983088,NaN,NaN
NaN,-0.04123070771750079,-0.07598324,-0.0023573628016969384,0.011215016,-0.0030445644812293173,-0.009984374,-0.08292381054292167,-0.17127463,NaN,NaN
NaN,0.11881165165088531,0.074646264,-0.05074436271064902,-0.06579515,-0.028722143541678475,-0.03835774,0.05582902897719669,0.08312603,NaN,NaN
NaN,-0.11292598375121102,-0.052603222,-0.012640198597538623,0.022878226,0.006833771729807126,0.0053488547,-0.09462567769585171,-0.15093367,NaN,NaN
NaN,-0.052006465363034854,-0.073855996,-0.004150393028892374,0.026862204,-0.0026339878719713553,-0.01640911,-0.10370380620023144,-0.17463276,NaN,NaN
NaN,0.12996817453535683,0.07879994,-0.06641496672255419,-0.09597502,-0.026455558667127028,-0.031724643,0.07143765184184118,0.07716493,NaN,NaN
NaN,-0.11258906636777694,-0.06267974,-0.018619197090533703,0.0015262044,0.00640312429194272,0.007980648,-0.12621286329546716,-0.15158282,NaN,NaN
NaN,-0.06111229761377847,-0.077953786,-0.006615548857989229,0.03808354,-0.0022679779172042115,-0.014519317,-0.13728233077961566,-0.17549036,NaN,NaN
NaN,0.14117554243428537,0.079176314,-0.04530921093438509,-0.13719833,-0.023808369790555842,-0.03084226,0.08012133555782414,0.08057241,NaN,NaN
NaN,-0.11004710287998538,-0.080166884,-0.014390118429510813,-0.021548213,0.005864199498716528,0.008706024,-0.14802043444272522,-0.15268001,NaN,NaN
NaN,-0.06983478063766582,-0.08145979,-0.0053938189214479465,0.026763905,-0.001884226717629023,-0.007365603,-0.15930513456919226,-0.17413786,NaN,NaN
NaN,0.15044627253487042,0.09401282,-0.011477023013616063,-0.16063708,-0.021189998686005868,-0.03893641,0.07537530487647463,0.08340782,NaN,NaN
NaN,-0.10589585570395013,-0.09270711,-0.004008777219915105,-0.037517957,0.005299099929490625,0.0058675795,-0.144933854911715,-0.15926197,NaN,NaN
NaN,-0.07650668925134695,-0.08097182,-0.0016557346672907204,0.010092787,-0.0015478280244704658,-0.0004779026,-0.1536736136488934,-0.16748436,NaN,NaN
NaN,0.15876296160532855,0.13984853,0.0037793820465929387,-0.15847352,-0.01823434491903532,-0.04609587,0.06214618351390114,0.08119692,NaN,NaN
NaN,-0.09955404988661364,-0.073132515,0.0017004228858941153,-0.037568055,0.00463066800151033,0.006394311,-0.12461614218058488,-0.15772763,NaN,NaN
NaN,-0.0818245589896138,-0.08299148,0.0005350800322083016,-0.0006656498,-0.0012135006122889092,0.0039963275,-0.12960577833091627,-0.15950151,NaN,NaN
NaN,0.16455141700570872,0.16863869,-0.013975195382957573,-0.11564071,-0.01546070767780049,-0.04576465,0.05199624661097775,0.074829176,NaN,NaN
NaN,-0.09230583488544494,-0.04008274,-0.006435116091867244,-0.018747251,0.003978616079026143,0.008797046,-0.10833905266107142,-0.15420751,NaN,NaN
NaN,-0.08477311771240999,-0.087409355,-0.0028034098360192328,-0.0034353174,-0.0009406983909928002,0.0035688393,-0.11089152379820094,-0.15732227,NaN,NaN
NaN,0.16895669345478723,0.1785169,-0.0510071724584275,-0.058250785,-0.012423515188858376,-0.039038092,0.04986444152968495,0.07079365,NaN,NaN
NaN,-0.08355323495801456,-0.0043315706,-0.027476289930759148,0.0075423303,0.0032397208519794776,0.012010364,-0.10836662555925976,-0.14830199,NaN,NaN
NaN,-0.08596139405976459,-0.10215454,-0.012305348798426487,-0.01834055,-0.0006885426831734432,0.00067602843,-0.10963072308461565,-0.16153862,NaN,NaN
NaN,0.1720492252859029,0.15834543,-0.07794929270057566,-0.029965993,-0.009552724122080676,-0.03282565,0.057648711774107825,0.06550812,NaN,NaN
NaN,-0.07457470817678633,0.006632433,-0.04851162297064061,0.010910371,0.0025190363086402103,0.014027944,-0.1302804034789974,-0.14313148,NaN,NaN
NaN,-0.08547311936535594,-0.10331902,-0.022799147478429684,-0.037161328,-0.000497924644583092,-0.0021355096,-0.1312700129307165,-0.1685261,NaN,NaN
NaN,0.1756211653281152,0.15799396,-0.08081079799687155,-0.024447639,-0.006314178253343134,-0.026498713,0.08326326909791254,0.06263393,NaN,NaN
NaN,-0.06716738130883182,-0.026667953,-0.057484708780849304,-0.0050555663,0.0016828970356499884,0.015126797,-0.19662510793937069,-0.13776799,NaN,NaN
NaN,-0.08466602549314255,-0.09975742,-0.028005435145989924,-0.054336395,-0.0003406581178368562,-0.0025887787,-0.19957702839320965,-0.17621538,NaN,NaN
NaN,0.1779713482231994,0.170296,-0.06851942398665989,-0.031694584,-0.0029200373777483082,-0.025751185,0.10526200750967477,0.05739832,NaN,NaN
NaN,-0.05988078482876525,-0.06654214,-0.05593067706561828,-0.024488674,0.0007847073253536952,0.014447226,-0.2599056871960614,-0.132096,NaN,NaN
NaN,-0.08276937256563945,-0.09953152,-0.02805349057893294,-0.054680895,-0.00024101931258431187,0.0020249635,-0.2658204753377083,-0.17607096,NaN,NaN
NaN,0.17580401288634584,0.17895472,-0.05494548590666249,-0.03239117,0.00032718310402075624,-0.025054159,0.1066472228046511,0.062942035,NaN,NaN
NaN,-0.05120961713009848,-0.09617205,-0.05251980551366558,-0.020973131,-9.121820288329197e-05,0.014072579,-0.27510983971463243,-0.13019611,NaN,NaN
NaN,-0.07813569413440075,-0.10773048,-0.027132293025167887,-0.048684258,-0.00020687913673729242,0.006934773,-0.28028688420479336,-0.16961996,NaN,NaN
