t,Ref1,Test1,Ref2,Test2,Ref3,Test3,Ref4,Test4,epoch,loss
1.0,0.25201193011842965,0.29076147,0.009722482443645455,0.03941723,0.044396998433736866,0.046719663,0.2047358208587787,0.18767847,200.0,0.00011794393503805622
1.05,0.2392455529957577,0.24414146,0.011578968178652971,0.05116103,0.04384484030039465,0.045567222,0.20391452032544372,0.19297585,210.0,0.00012627727119252086
1.1,0.22150013399732987,0.2074981,0.028015819868420024,0.052617706,0.043018021624551074,0.044783127,0.20339618796434192,0.19664313,220.0,0.00018768076552078128
1.1500000000000001,0.20213587793467105,0.18952702,0.03744199240338727,0.047568083,0.04211277791265511,0.044086277,0.20355931367621447,0.19990318,230.0,0.00012197050818940625
1.2,0.17850141775086129,0.14281173,0.029834237201026254,0.041415606,0.04111601275171528,0.044086237,0.204079465188404,0.1962592,240.0,0.00015303216059692204
1.2500000000000002,0.15621334197944356,0.119642004,0.011125009405771843,0.039805315,0.04025341719493406,0.04449095,0.20429918342873873,0.19141394,250.0,9.743616101332009e-05
1.3000000000000003,0.13012325678867148,0.14985408,0.016346110045575426,0.03773439,0.03934977797073602,0.044564653,0.20387467262442188,0.19216897,260.0,8.7661188445054e-05
1.3499999999999999,0.1021416888214029,0.13089515,0.03525316016521229,0.050454043,0.038452601017392764,0.04306291,0.2029926012581593,0.19837229,270.0,0.00015064630133565515
1.4000000000000001,0.06892916968792989,0.105387315,0.03468903009487429,0.06893203,0.037330073576752026,0.04154275,0.201971429591019,0.20746401,280.0,0.00010297240078216419
1.4500000000000002,0.03896462236373937,0.10130933,0.01919203761889826,0.07716254,0.03604862789896063,0.03975386,0.20132057606926979,0.21621151,290.0,0.00010633761121425778
1.5000000000000002,0.01041564625558893,0.083400875,0.0028774654868856807,0.036661938,0.034813704120957814,0.037845057,0.2009684473181469,0.21532872,300.0,0.000182066869456321
1.5500000000000003,0.011891878208255182,0.048467577,0.0006082239632597023,0.022084836,0.033665424533739885,0.03460464,0.20071873359029263,0.21672092,310.0,8.270877879112959e-05
1.6,0.03355095714138953,0.06534571,0.012803114779735834,0.028362945,0.0324056010507054,0.032203607,0.2002112514701231,0.21348011,320.0,0.00011321375495754182
1.6500000000000001,0.05317477395843292,0.076609045,0.025895658089340377,0.025971603,0.03109375377891115,0.028687816,0.19943234654347658,0.20796949,330.0,7.605901919305325e-05
1.7000000000000002,0.07419513035484362,0.088457026,0.030833777497685382,0.02663041,0.02945480811247292,0.02599964,0.19498332781402639,0.20266464,340.0,8.86217676452361e-05
1.7500000000000002,0.09179103109154563,0.06318472,0.027723012594677732,0.03137462,0.027798584635114785,0.025312807,0.1563365499698047,0.20682676,350.0,9.216554462909698e-05
1.8000000000000003,0.10792978583865719,0.05231844,0.023985804359700665,0.023452202,0.025961951304218626,0.023737596,0.10738892109208129,0.20833234,360.0,0.00010823109187185764
1.85,0.11991489552211693,0.053529315,0.0272147306295068,0.007506919,0.02428543244521361,0.021144385,0.09149915004906643,0.20961034,370.0,0.00012876313121523708
1.9000000000000001,0.1303190242810006,0.06501061,0.0397541475435513,0.0124475965,0.02246231567017798,0.019230817,0.11449010627511114,0.2098994,380.0,8.337036706507206e-05
1.9500000000000002,0.13829259527072965,0.09084948,0.05251004057260658,0.029900722,0.02069855885248057,0.018845804,0.15133299054555072,0.21517059,390.0,8.751301356824115e-05
2.0,0.14560518489345842,0.11871615,0.036256904047411116,0.046174616,0.01863617659103852,0.018486973,0.17562116276248585,0.21481693,400.0,7.14938942110166e-05
2.0500000000000003,0.15099454331434578,0.11754297,0.009297709820716142,0.046032645,0.016593949715592155,0.019147072,0.169963320710687,0.21201411,410.0,0.00012660931679420173
2.1,0.15495626814225635,0.08909306,0.003166645543364681,0.046061978,0.014286371962896704,0.018873107,0.14416080074634652,0.2076587,420.0,7.631665357621387e-05
2.15,0.1567471825741172,0.09206992,0.011851294834799365,0.050821498,0.012118947365218626,0.017061,0.12391461400769181,0.20633695,430.0,9.578207391314209e-05
2.2,0.15699035631380928,0.10608119,0.04488434887274872,0.054607436,0.00974346140661647,0.014321463,0.12277578656565823,0.20391776,440.0,7.42040720069781e-05
2.25,0.15616717330507213,0.11865402,0.07168904413408479,0.06943152,0.007496092948213009,0.01206815,0.14680392848980506,0.20586051,450.0,5.9188969316892326e-05
2.3000000000000003,0.15626754867417306,0.11436719,0.07809162820291136,0.068467595,0.004958693545047785,0.012814295,0.22148889278941972,0.20819381,460.0,7.084376557031646e-05
2.35,0.15550810075007962,0.10747922,0.07031764730024496,0.058553495,0.0022986035199476533,0.01528609,0.29280374113024493,0.20501435,470.0,8.083639113465324e-05
2.4,0.15086779545552323,0.113422155,0.061159805353457865,0.05647436,0.0003013831648744853,0.017887052,0.3084005036983645,0.20209491,480.0,0.00010353702236898243
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,490.0,7.584043487440795e-05
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,500.0,0.00011811431613750756
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,510.0,7.595179340569302e-05
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,520.0,7.02895995345898e-05
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,530.0,6.45048130536452e-05
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,540.0,8.012183388927951e-05
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,550.0,6.660039798589423e-05
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,560.0,9.831473289523274e-05
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,570.0,6.540751201100647e-05
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,580.0,6.357198435580358e-05
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,590.0,7.530211587436497e-05
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,600.0,8.418955985689536e-05
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,610.0,5.645735654979944e-05
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,620.0,5.200814121053554e-05
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,630.0,8.612158126197755e-05
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,640.0,6.190121348481625e-05
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,650.0,5.8770558098331094e-05
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,660.0,7.000626646913588e-05
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,670.0,5.035248614149168e-05
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,680.0,7.165117131080478e-05
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,690.0,7.055593596305698e-05
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,700.0,5.19885252288077e-05
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,710.0,5.9051220887340605e-05
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,720.0,7.64749784138985e-05
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,730.0,4.3941239709965885e-05
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,740.0,8.196977432817221e-05
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,750.0,6.276823114603758e-05
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,760.0,6.918838334968314e-05
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,770.0,4.6188957639969885e-05
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,780.0,0.00010086422844324261
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,790.0,9.879755816655234e-05
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,800.0,5.919415707467124e-05
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,810.0,7.008097600191832e-05
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,820.0,7.343036850215867e-05
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,830.0,9.820373088587075e-05
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,840.0,6.620571366511285e-05
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,850.0,4.169542444287799e-05
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,860.0,8.073225762927905e-05
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,870.0,6.0078709793742746e-05
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,880.0,6.764309364371002e-05
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,890.0,4.888380135525949e-05
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,900.0,5.911090920562856e-05
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,910.0,4.96076863782946e-05
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,920.0,6.502291944343597e-05
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,930.0,4.2796276829903945e-05
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,940.0,6.124308856669813e-05
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,950.0,5.654742562910542e-05
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,960.0,5.321809294400737e-05
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,970.0,7.589675078634173e-05
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,980.0,4.434891525306739e-05
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,990.0,4.0604885725770146e-05
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,999.0,7.807287329342216e-05
